Klebsiella pneumoniae,RR197106
Klebsiella aerogenes,RR197106
Klebsiella oxytoca,RR197106
Prevotella intermedia,RR197106
Prevotella melaninogenica,RR197106
Clostridium perfringens,RR197106
Clostridium botulinum,RR197106
Escherichia coli,RR197106
Enterobacter cloacae,RR197106
Streptococcus suis,RR197106
Streptococcus gordonii,RR197106
Streptococcus anginosus,RR197106
Streptococcus sanguinis,RR197106
Streptococcus oralis,RR197106
Streptococcus agalactiae,RR197106
Streptococcus equinus,RR197106
Streptococcus pyogenes,RR197106
Clostridioides difficile,RR197106
Salmonella enterica,RR197106
Haemophilus parainfluenzae,RR197106
Haemophilus influenzae,RR197106
Citrobacter freundii,RR197106
Serratia marcescens,RR197106
Paraclostridium bifermentans,RR197106
Enterococcus faecium,RR197106
Enterococcus faecalis,RR197106
Parvimonas micra,RR197106
Porphyromonas gingivalis,RR197106
Tannerella forsythia,RR197106
Shigella flexneri,RR197106
Erysipelothrix rhusiopathiae,RR197106
Aeromonas veronii,RR197106
Pseudomonas aeruginosa,RR197106
Finegoldia magna,RR197106
Staphylococcus aureus,RR197106
